"https://www.youtube.com/embed/t7GbpTbeR9s","ગુજરાતી અંકો_૧ થી ૪૦","ગુજરાતી અંકો_૧ થી ૪૦.","ગણિત","બાળ સાહિત્ય ગણિત","ગુજરાતી - ગણિત","પાવરપોઇન્ટ ચલચિત્ર","",""
"https://www.youtube.com/embed/cTxMpJ3HP6A","સંખ્યાનું સંખ્યારેખા પર નિરૂપણ","સંમેય અને અસંમેય સંખ્યાઓનું સંખ્યારેખા પર નિરૂપણ , વાસ્તવિક સંખ્યાનું સંખ્યારેખા પર નિરૂપણ.","ગણિત","અંક ગણિત","સંખ્યા પધ્ધતિ","","",""
"https://www.youtube.com/embed/et1P6Z2WaUE","સંખ્યા પદ્ધતિ_દશાંશ અભિવ્યક્તિ_ભાગ 3","સંખ્યા પદ્ધતિ_વાસ્તવિક સંખ્યા અને એની દશાંશ અભિવ્યક્તિ _ભાગ 3 સંમેય અને અસંમેય સંખ્યાઓનું વર્ગીકરણ.","ગણિત","અંક ગણિત","સંખ્યા પધ્ધતિ","","",""
"https://www.youtube.com/embed/V4ONRWypoGE","સંખ્યા પદ્ધતિ_દશાંશ અભિવ્યક્તિ_ભાગ ૨","સંખ્યા પદ્ધતિ_વાસ્તવિક સંખ્યા અને એની દશાંશ અભિવ્યક્તિ _ભાગ ૨.","ગણિત","અંક ગણિત","સંખ્યા પધ્ધતિ","","",""
"https://www.youtube.com/embed/VlD0S6Zssm0","સંખ્યા પદ્ધતિ_દશાંશ અભિવ્યક્તિ_ભાગ ૧","સંખ્યા પદ્ધતિ : વાસ્તવિક સંખ્યા અને એની દશાંશ અભિવ્યક્તિ - ભાગ ૧.","ગણિત","અંક ગણિત","સંખ્યા પધ્ધતિ","","",""
"https://www.youtube.com/embed/XIR8E6XNYqw","સંખ્યા પદ્ધતિ_૧","સંખ્યા પદ્ધતિ.","ગણિત","અંક ગણિત","સંખ્યા પધ્ધતિ","","",""
"https://www.youtube.com/embed/DB8-wIRb2C4","દ'મોર્ગન ના નિયમો","દ'મોર્ગન ના નિયમો.","ગણિત","ગણ પધ્ધતિ","ગણક્રિયા","","",""
"https://www.youtube.com/embed/JeBAN0mHgTI","પૂરકક્રિયા ના નિયમો","પૂરકક્રિયા ના નિયમો.","ગણિત","ગણ પધ્ધતિ","ગણક્રિયા","","",""
"https://www.youtube.com/embed/alD3GnfI3-c","યોગક્રિયાનું  છેદક્રિયા પર વિભાજન","યોગક્રિયાનું છેદક્રિયા પર વિભાજન , ગણક્રિયામાં વિભાજન ના નિયમો.","ગણિત","ગણ પધ્ધતિ","ગણક્રિયા","","",""
"https://www.youtube.com/embed/3jNGdQo0BNY","છેદક્રિયાનું  યોગક્રિયા પર વિભાજન","છેદક્રિયાનું યોગક્રિયા પર વિભાજન , ગણક્રિયામાં વિભાજન ના નિયમો.","ગણિત","ગણ પધ્ધતિ","ગણક્રિયા","","",""
"https://www.youtube.com/embed/YiBd8Tb9zcg","યોગક્રિયા અને છેદક્રિયાના ગુણધર્મો_ભાગ_૩","ગણ પરિચય : યોગક્રિયા અને છેદક્રિયાના ગુણધર્મો : ભાગ 3.","ગણિત","ગણ પધ્ધતિ","ગણક્રિયા","","",""
"https://www.youtube.com/embed/Yf7gia0LKrI","યોગક્રિયા અને છેદક્રિયાના ગુણધર્મો_ભાગ_૨","ગણ પરિચય : યોગક્રિયા અને છેદક્રિયાના ગુણધર્મો : ભાગ 2.","ગણિત","ગણ પધ્ધતિ","ગણક્રિયા","","",""
"https://www.youtube.com/embed/JvDfTw4sMII","યોગક્રિયા અને છેદક્રિયાના ગુણધર્મો_ભાગ_૧","ગણ પરિચય : યોગક્રિયા અને છેદક્રિયાના ગુણધર્મો : ભાગ ૧.","ગણિત","ગણ પધ્ધતિ","ગણક્રિયા","","",""
"https://www.youtube.com/embed/WlVayDWR_ZY","યોગક્રિયાના ગુણધર્મો : ભાગ_૧","યોગક્રિયાના ગુણધર્મો : ભાગ 1.","ગણિત","ગણ પધ્ધતિ","ગણક્રિયા","","",""
